,GW_storage[cm],SM_storage[cm],SFC_storage[cm],SWE_storage[cm],total_storage[cm],total_storage[cm]_noGW,anomaly[cm],SM_anomaly[cm],GW_anomaly[cm],SWE_anomaly[cm],SFC_anomaly[cm],anomaly[cm]_noGW
1989-08-31,2170.882588859706,53.38811494543793,0.29244179787448177,1.1749464275451967e-06,2224.563146777965,53.68055791825883,-5.862489086313745,-2.092489860749847,-1.4525260004070124,-1.8455060521109878,-0.47196717304628455,-4.409963085907117
1989-09-30,2170.8388540214073,52.48278927079882,0.16461298979078862,0.001354021034518875,2223.4876103030315,52.64875628162413,-6.938025561247255,-2.9978155353889457,-1.4962608387058227,-1.8441532060228967,-0.5997959811299777,-5.441764722541818
1989-10-31,2170.7973417481544,52.31023893712803,0.1693821811325571,0.03441020039424473,2223.3113730668088,52.51403131865482,-7.114262797469885,-3.1703658690597485,-1.5377731119591391,-1.8110970266631707,-0.5950267897882092,-5.576489685511127
1989-11-30,2170.754583552328,52.21445051784098,0.20009428720777234,0.19299447462316768,2223.362122832,52.60753927967192,-7.063513032278691,-3.266154288346786,-1.580531307785058,-1.652512752434248,-0.564314683712994,-5.482981724494025
1989-12-31,2170.704717118685,52.1212268141508,0.2557560902823185,0.9757521909444562,2224.057452214063,53.352735095377575,-6.368183650215888,-3.359377992036972,-1.630397741427908,-0.8697550361129593,-0.5086528806384478,-4.737785908788377
1990-01-31,2170.64424095115,52.24072846877726,0.3439419945625978,1.6312849878546085,2224.8601964023446,54.215955451194475,-5.565439461934233,-3.239876337410508,-1.690873908963136,-0.214222239202807,-0.42046697635816854,-3.874565552971481
1990-02-28,2170.579139110385,52.63156111686964,0.4318348156530544,2.7197322913979254,2226.3622673343057,55.78312822392063,-4.063368529973316,-2.849043689318125,-1.7559757497283675,0.8742250643405098,-0.33257415526771184,-2.3073927802453245
1990-03-31,2170.513168947276,53.89837579605212,0.6141584234077279,3.004686906568484,2228.0303900733047,57.51722112602833,-2.3952457909741947,-1.5822290101356449,-1.821945912836962,1.1591796795110683,-0.15025054751303848,-0.5732998781376126
1990-04-30,2170.4621493520335,55.35839898094522,1.0987196695185475,2.053430746662676,2228.97269874916,58.51054939712644,-1.45293711511883,-0.12220582524255749,-1.872965508079707,0.20792351960526087,0.3343106985977811,0.4200283929604864
1990-05-31,2170.4611306266556,56.188726485235804,1.4541762962699525,1.4280125420361152,2229.5320459501977,59.07091532354187,-0.8935899140810639,0.7081216790480372,-1.873984233457361,-0.4174946850213004,0.6897673253491864,0.9803943193759254
1990-06-30,2170.491624488197,55.29138444036995,1.3355863291433332,0.19425019952054629,2227.3128454572307,56.82122096903384,-3.112790407048104,-0.18922036581781343,-1.843490371916368,-1.6512570275368692,0.5711773582225668,-1.269300035132114
1990-07-31,2170.50114466053,53.68887669759945,0.6920428722239672,0.00026662360994060455,2224.882330853963,54.381186193433365,-5.543305010315603,-1.7917281085883157,-1.8339701995833957,-1.8452406034474749,-0.07236609869679911,-3.7093348107325874
1990-08-31,2170.4813096539588,52.34203245183011,0.3340387955385361,8.409621993678612e-06,2223.15738931095,52.67607965699063,-7.268246553329102,-3.138572354357669,-1.8538052061541739,-1.8454988174354219,-0.4303701753822302,-5.414441347175319
1990-09-30,2170.451979527717,51.8568949771307,0.2329031242118167,0.0025173737297084484,2222.544295002789,52.092315475072226,-7.881340861489689,-3.6237098290570664,-1.8831353323963527,-1.842989853327707,-0.5315058467089496,-5.99820552909372
1990-10-31,2170.433837780266,52.82065669577703,0.34040654005840154,0.06946582970588913,2223.664366845807,53.230529065541326,-6.761269018471687,-2.659948110410737,-1.901277079847446,-1.7760413973515263,-0.4240024308623648,-4.859991938624626
1990-11-30,2170.4371361523235,53.61179143352362,0.4596990483041655,0.41640898982857816,2224.92503562398,54.487899471656355,-5.50060024029875,-1.868813372664151,-1.8979787077895323,-1.4290982372288374,-0.3047099226166008,-3.6026215325095867
1990-12-31,2170.4429015689734,53.839922708548094,0.47995535031317943,1.3953059151951108,2226.1580855430298,55.71518397405639,-4.267550321249027,-1.6406820976396748,-1.8922132911398486,-0.4502013118623048,-0.2844536206075869,-2.375337030109564
1991-01-31,2170.4346728847195,53.862124924329216,0.48552048887162874,3.609698414585473,2228.3920167125057,57.95734382778631,-2.033619151773163,-1.6184798818585624,-1.9004419753939015,1.7641911875280574,-0.2788884820491375,-0.13317717637964055
1991-02-28,2170.4106114097126,54.31881370226861,0.5621823386761432,3.459930328498265,2228.7515377791556,58.340926369443025,-1.6740980851231335,-1.1617911039191575,-1.9245034504005902,1.6144231014408497,-0.20222663224462317,0.2504053652770712
1991-03-31,2170.3878640559674,55.60561895731806,0.7677612137583635,4.087126886111421,2230.8483711131553,60.46050705718785,0.4227352488762668,0.12501415113028913,-1.9472508041460295,2.241619659054005,0.0033522428375971493,2.369986053021894
1991-04-30,2170.3829933843244,56.564234894486276,1.1142089532447237,3.654169586112827,2231.715606818168,61.332613433843825,1.2899709538893704,1.0836300882985013,-1.9521214757888832,1.8086623590554114,0.34979998232395726,3.242092429677872
1991-05-31,2170.4052641998487,57.05507602597754,1.5588071406846966,2.369621616410375,2231.3887689829216,60.98350478307262,0.9631331186426579,1.5744712197897757,-1.9298506602644132,0.5241143893529596,0.7943981697639303,2.8929837789066677
1991-06-30,2170.4884082459043,57.3256047114938,2.086163255722689,0.39173033804839247,2230.291906551169,59.80349830526489,-0.13372931310956157,1.8449999053060366,-1.8467066142088628,-1.453776889009023,1.3217542848019224,1.712977301098938
1991-07-31,2170.5370334217278,54.97408403961682,0.8888365636674328,0.002640667289417022,2226.402594692301,55.865561270573664,-4.023041171977471,-0.5065207665709563,-1.798081438385577,-1.8428665597679983,0.12442759274666654,-2.224959733592286
1991-08-31,2170.532116177722,53.91804122376264,0.3903614868825614,1.6315893774506976e-07,2224.8405190515264,54.308402873804134,-5.585116812752345,-1.5625635824251325,-1.8029986823909157,-1.8455070638984776,-0.37404748403820487,-3.782118130361813
1991-09-30,2170.515319884685,53.69370087915328,0.322945043968666,0.00021540901595743634,2224.532181216823,54.01686133213791,-5.893454647455613,-1.786903927034487,-1.819794975427952,-1.845291818041458,-0.4414639269521003,-4.073659672028043
1991-10-31,2170.4996644864127,52.781910965341794,0.23137442008116083,0.12369261145921928,2223.636642483295,53.136977996882166,-6.788993380983948,-2.6986938408459777,-1.8354503737005523,-1.7218146155981962,-0.5330345508396055,-4.953543007283777
1991-11-30,2170.4802134018096,54.42316462956329,0.32617646609531065,1.3262949191179356,2226.555849416586,56.07563601477653,-3.8697864476924515,-1.0574401766244899,-1.8549014583034156,-0.5192123079394798,-0.4382325048254557,-2.014884989389423
1991-12-31,2170.479842541796,55.26381433405703,0.4522100052763553,2.670499307870254,2228.8663661889996,58.386523647203646,-1.559269675279256,-0.216790472130738,-1.8552723183173354,0.8249920808128385,-0.31219896564441096,0.29600264303769175
1992-01-31,2170.4835048051577,55.343346609618564,0.5130047142041021,4.01078097279601,2230.3506371017766,59.86713229661868,-0.0749987625021642,-0.1372581965692089,-1.8516100549552685,2.165273745738595,-0.25140425671666417,1.776611292452724
1992-02-29,2170.4770852838506,56.03328051583543,0.6103138474727241,4.159033269771054,2231.27971291693,60.80262763307921,0.8540770526511837,0.552675709647659,-1.8580295762624572,2.313526042713639,-0.15409512344804216,2.7121066289132574
1992-03-31,2170.487286717788,57.72611739047668,0.8998866894289507,4.080745698147087,2233.1940364958405,62.70674977805271,2.7684006315617307,2.245512584288906,-1.8478281423254135,2.235238471089672,0.13547771850818438,4.616228773886765
1992-04-30,2170.5405134443413,59.01279503252082,1.5031933276865872,2.7432129846615116,2233.79971478921,63.25920134486892,3.3740789249314282,3.532190226333049,-1.7946014157719212,0.8977057576040961,0.738784356765821,5.168680340702968
1992-05-31,2170.649372330808,59.367098820162056,1.816358478108039,0.6870543944419653,2232.5198840235203,61.870511692712064,2.0942481592416224,3.88649401397429,-1.6857425293048696,-1.1584528326154504,1.0519495071872729,3.7799906885461154
1992-06-30,2170.7653552954393,58.81050352062379,1.4292462921402307,0.055318375752875286,2231.060423483956,60.2950681885169,0.6347876196775056,3.3298987144360233,-1.5697595646738522,-1.7901888513045403,0.6648373212194643,2.2045471843509494
1992-07-31,2170.826371528065,56.831005764501214,0.5409940120230793,0.00013608031539075283,2228.1985073849046,57.37213585683969,-2.2271284793743003,1.3504009583134466,-1.5087433320484276,-1.8453711467420248,-0.22341495889768706,-0.718385147326263
1992-08-31,2170.8502648340627,55.235947867319425,0.28948848322864185,0.0005951736437996253,2226.376296358255,55.526031524191865,-4.0493395060238315,-0.2446569388683424,-1.4848500260501354,-1.844912053413616,-0.47492048769212447,-2.564489479974081
1992-09-30,2170.8594314061334,54.59452832140791,0.2631815834107644,0.0003204001140931977,2225.717461711066,54.85803030493277,-4.708174153212975,-0.8860764847798612,-1.47568345398018,-1.8451868269433223,-0.5012273875100018,-3.2324906992331837
1992-10-31,2170.8570951715806,53.655091538858045,0.19393249437729326,0.017146166104006735,2224.7232653709198,53.86617019933936,-5.7023704933587815,-1.8255132673297187,-1.478019688532586,-1.8283610609534087,-0.5704764765434731,-4.2243508048265985
1992-11-30,2170.847824534301,55.197116035702614,0.29090521559270544,1.2889364451220524,2227.6247822307178,56.77695769641737,-2.800853633560821,-0.2834887704851597,-1.4872903258126131,-0.5565707819353632,-0.47350375532806094,-1.313563307748582
1992-12-31,2170.8420425214035,55.40952180715513,0.4061888290652515,2.8058631465711508,2229.463616304195,58.62157378279153,-0.9620195600838003,-0.07108299903264025,-1.4930723387097484,0.9603559195137352,-0.3582201418555148,0.5310527786255823
1993-01-31,2170.837254167327,56.38938332749178,0.5830370474477391,6.611234729321573,2234.4209092715882,63.58365510426109,3.995273407309695,0.9087785213040077,-1.4978606927858373,4.765727502264157,-0.18137192347302725,5.49313410009514
1993-02-28,2170.875009582629,57.60568014761479,0.7364254384339715,9.475708504570079,2238.6928236732474,67.81781409061884,8.267187808968735,2.125075341427026,-1.4601052774845287,7.630201277512663,-0.02798353248679491,9.727293086452896
1993-03-31,2170.965772711007,59.68721092790776,1.124119003395119,9.57993900384992,2241.35704164616,70.39126893515281,10.931405781881324,4.206606121719999,-1.369342149105921,7.734431776792505,0.35971003247435257,12.30074793098686
1993-04-30,2171.1091043287033,62.49608901047613,2.2247853457617595,7.344507661990785,2243.174486346932,72.06538201822869,12.748850482653319,7.0154842042883665,-1.2260105314097933,5.499000434933369,1.4603763748409933,13.97486101406273
1993-05-31,2171.28620825809,63.1265150709723,2.6542534344629796,4.931081338748327,2241.9980581022737,70.71184984418362,11.572422237994752,7.645910264784539,-1.0489066020232996,3.085574111690911,1.8898444635422136,12.621328840017666
1993-06-30,2171.4887824272655,62.222127822616436,2.9475371574565505,1.3862598284976884,2238.044707235836,66.55592480857067,7.619071371557603,6.741523016428659,-0.8463324328474926,-0.4592473985597273,2.183128186535784,8.465403804404719
1993-07-31,2171.5742869342093,59.04511478062232,1.5541402155993034,0.11846001608905553,2232.2920019465196,60.717715012310684,1.8663660822410453,3.5645099744345514,-0.760827925904079,-1.72704721096836,0.789731244678537,2.6271940081447305
1993-08-31,2171.590299641525,57.21575370222283,0.626372603515877,0.004347640227237502,2229.4367735874907,57.84647394596595,-0.988862276788128,1.7351488960350612,-0.7448152185885102,-1.841159586830178,-0.13803636740488934,-0.2440470582000042
1993-09-30,2171.5890979286587,56.77246422804423,0.43424479513993347,0.0031040501285609337,2228.7989110019716,57.20981307331272,-1.6267248623071875,1.2918594218564579,-0.7460169314543482,-1.8424031769288547,-0.33016417578083285,-0.8807079308532274
1993-10-31,2171.590682089488,57.69678399403331,0.4178137398232508,0.08294493669105009,2229.7882247600355,58.19754267054761,-0.6374111042432755,2.21617918784554,-0.7444327706253222,-1.7625622903663654,-0.3465952310975155,0.107021666381661
1993-11-30,2171.6128477736006,58.441755121314195,0.5128782787389242,0.7719042977072621,2231.339385471361,59.72653769776038,0.913749607082357,2.9611503151264253,-0.7222670865124586,-1.0736029293501534,-0.25153069218184215,1.6360166935944318
1993-12-31,2171.6355737568438,58.46978164370103,0.544595217511419,1.7730259879061445,2232.4229766059625,60.7874028491186,1.9973407416836526,2.9891768375132672,-0.6995411032693775,-0.0724812391512711,-0.21981375340934728,2.6968818449526513
1994-01-31,2171.6414340155748,58.29601253560723,0.5596540703519198,2.4117763238798378,2232.908876945414,61.26744292983899,2.483241081134847,2.8154077294194684,-0.6936808445385745,0.5662690968224219,-0.2047549005688465,3.176921925673046
1994-02-28,2171.6295521044167,58.503985582461304,0.6202520446827021,3.969284780741031,2234.7230745123015,63.09352240788504,4.297438648022769,3.0233807762735365,-0.705562755696708,2.123777553683616,-0.14415692623806425,5.0030014037190895
1994-03-31,2171.611013574915,59.729045539099,0.9506904431179241,3.6541419590221915,2235.944891516154,64.33387794123912,5.519255651875261,4.248440732911231,-0.7241012851982898,1.808634731964776,0.1862814721971577,6.243356937073167
1994-04-30,2171.601692680216,60.618139501716584,1.4551647511159647,3.258183737559159,2236.9331806706077,65.33148799039171,6.507544806328823,5.137534695528807,-0.7334221798973064,1.4126765105017434,0.6907557801951985,7.240966986225751
1994-05-31,2171.6258793432767,61.054031621030965,2.1097876239682116,1.53091035002611,2236.320608938302,64.69472959502528,5.894973074023304,5.5734268148431925,-0.7092355168364176,-0.3145968770313054,1.3453786530474452,6.604208590859334
1994-06-30,2171.6657564565567,58.748796293307024,1.5704355656276123,0.0942395655253569,2232.0792278810163,60.41347142446,1.6535920167375777,3.2681914871192608,-0.6693584035568455,-1.7512676615320588,0.8060265947068457,2.3229504202940503
1994-07-31,2171.657037924741,55.433730111910386,0.5496694098082487,1.7670794941284665e-05,2227.640455117255,55.98341719251358,-2.7851807470241035,-0.04687469427738947,-0.6780769353721118,-1.8454895562624742,-0.21473956111251763,-2.107103811652379
1994-08-31,2171.6183371910333,53.475392846359206,0.19707944771692537,9.72351378906713e-07,2225.290810457461,53.6724732664275,-5.134825406818002,-2.0052119598285674,-0.7167776690799431,-1.8455062547060366,-0.567329523203841,-4.418047737738442
1994-09-30,2171.569598106663,52.9045521491929,0.12292299877624734,0.0004663163790056852,2224.597539571011,53.027941464348146,-5.82809629326786,-2.5760526569948725,-0.7655167534504522,-1.84504091067841,-0.641485972144519,-5.0625795398178
1994-10-31,2171.5336195815585,54.7979761432038,0.19718695688322377,0.17818418391101074,2226.7069668655568,55.173347283998034,-3.7186689987220265,-0.6826286629839735,-0.8014952785544832,-1.6673230431464048,-0.5672220140375426,-2.917173720167919
1994-11-30,2171.531160960852,55.96722332286957,0.35212025462361674,0.9722253625488422,2228.822729900894,57.291568940042026,-1.6029059633847313,0.48661851668180245,-0.8039538992612064,-0.8732818645085734,-0.4122887162971495,-0.7989520641239183
1994-12-31,2171.543375787371,56.684718094046495,0.46115845724160337,2.47884726809841,2231.1680996067576,59.6247238193865,0.7424637424788549,1.2041132878587248,-0.7917390727420869,0.6333400410409944,-0.30325051367916295,1.5342028152205585
1995-01-31,2171.553324185349,57.20804380258555,0.5354795080050891,3.9674660817633525,2233.264313577703,61.71098939235399,2.8386777134243095,1.7274389963977799,-0.7817906747641209,2.1219588547059365,-0.22892946291567717,3.6204683881880415
1995-02-28,2171.56178879849,58.10614113284409,0.6525333057939319,5.038192452060631,2235.3586556891887,63.79686689069866,4.933019824909762,2.6255363266563214,-0.7733260616233183,3.1926852250032156,-0.11187566512683449,5.706345886532704
1995-03-31,2171.589642022973,60.25621851520841,1.1823115311200088,5.654641216079359,2238.6828132853807,67.09317126240778,8.257177421101815,4.77561370902064,-0.7454728371403909,3.809133989021943,0.4179025601992423,9.002650258241827
1995-04-30,2171.658126661112,60.994391226547286,1.4648977053489798,5.27373065901796,2239.391146252026,67.73301959091421,8.965510387747234,5.513786420359512,-0.6769881990014217,3.4282234319605442,0.7004887344282135,9.642498586748273
1995-05-31,2171.7510008075114,62.98138807110876,2.6070234278392745,5.0977347418188685,2242.4371470482783,70.6861462407669,12.011511183999604,7.5007832649209885,-0.5841140526017308,3.252227514761453,1.8426144569185081,12.595625236600952
1995-06-30,2171.917157359371,63.692766265606245,3.3007174177482392,2.4923388889435794,2241.4029799316686,69.48582257229806,10.97734406738993,8.21216145941847,-0.4179575007425601,0.646831661886164,2.536308446827473,11.39530156813211
1995-07-31,2172.0441558031953,61.620581120101946,2.364700262989963,0.44035748749658377,2236.4697946737833,64.42563887058849,6.044158809504894,6.139976313914171,-0.290959056918033,-1.4051497395608317,1.6002912920691967,6.335117866422538
1995-08-31,2172.0803083587734,58.45907735794871,0.9231083674891042,0.02099083658818165,2231.483484920799,59.403176562026,1.0578490565206045,2.97847255176094,-0.25480650133981764,-1.8245163904692339,0.15869939656833776,1.3126555578600463
1995-09-30,2172.085396493176,56.98351869353985,0.41698171176748555,0.003997139197426631,2229.489894037681,57.40449754450476,-0.935741826597706,1.502913887352079,-0.249718366936897,-1.8415100878599888,-0.34742725915328077,-0.6860234596611887
1995-10-31,2172.0833922672346,57.09514976032465,0.3390946732656603,0.050945993557597644,2229.5685826943823,57.48519042714791,-0.8570531698965237,1.614544954136883,-0.2517225928788745,-1.7945612334998178,-0.42531429765510603,-0.6053305770180385
1995-11-30,2172.075015387574,57.069524904578316,0.38763144764555074,0.3520596576272518,2229.8842313974246,57.80921600985113,-0.5414044668539146,1.588920098390553,-0.2600994725394748,-1.4934475694301637,-0.3767775232752156,-0.2813049943148244
1995-12-31,2172.0576382238364,57.10986719896095,0.48717529716488484,0.9918554478762418,2230.6465361678383,58.58889794400207,0.22090030355960602,1.6292623927731733,-0.2774766362768996,-0.8536517791811737,-0.2772336737558815,0.49837693983612025
1996-01-31,2172.029578009848,57.190592740857134,0.5586042698541007,2.7719651540687775,2232.5507401746286,60.521162164780016,2.1251043103495153,1.709987934669369,-0.3055368502649419,0.926457927011362,-0.20580470106666554,2.4306411606140674
1996-02-29,2171.99359688404,57.88769233340715,0.6869813423442711,4.896558487572652,2235.464829047364,63.47123216332407,5.039193183085332,2.4070875272193755,-0.34151797607318385,3.0510512605152367,-0.07742762857649513,5.3807111591581185
1996-03-31,2171.9589498831206,58.86382205545642,0.9763825261130958,5.568670458986876,2237.3678249236773,65.40887504055638,6.942189059398222,3.3832172492686463,-0.3761649769925961,3.7231632319294605,0.21197355519232958,7.3183540363904385
1996-04-30,2171.9355524495018,59.47407340928229,1.684876725142021,4.504265961568327,2237.5987685454943,65.66321609599264,7.173132681215508,3.9934686030945223,-0.3995624106115675,2.658758734510912,0.9204677542212547,7.572695091826691
1996-05-31,2171.9385472381455,59.4087622159504,2.2780996723816034,2.1129566286745782,2235.738365755152,63.79981851700658,5.312729890873254,3.9281574097626257,-0.3965676219677634,0.2674494016171625,1.5136907014608367,5.709297512840626
1996-06-30,2171.9608283981547,58.41141184308241,2.02859981982519,0.29393698451900047,2232.6947770455813,60.733948647426594,2.269141181302696,2.9308070368946373,-0.37428646195834414,-1.5515702425384152,1.2641908489044238,2.6434276432606483
1996-07-31,2171.9414431906243,56.20836418006773,0.9094782724849906,0.006746733919361967,2229.0660323770962,57.12458918647209,-1.359603487182553,0.7277593738799633,-0.39367166948907395,-1.8387604931380535,0.14506930156422432,-0.9659318176938638
1996-08-31,2171.8984253714066,53.780409622833446,0.3354002408877647,9.155828974180503e-08,2226.014235326686,54.1158099552795,-4.411400537592769,-1.7001951833543216,-0.4366894887067046,-1.845507135499126,-0.42900873003300155,-3.974711048886447
1996-09-30,2171.846886958417,53.43034146444447,0.1852776894612161,0.01015264285455426,2225.4726587551772,53.62577179676024,-4.95297710910144,-2.050263341743301,-0.48822790169612695,-1.8353545842028611,-0.5791312814595503,-4.464749207405711
1996-10-31,2171.812569473789,54.35430423558995,0.23539435703018158,0.24281756465973295,2226.645085631069,54.83251615727986,-3.7805502332097323,-1.126300570597822,-0.5225453863240326,-1.6026896623976825,-0.5290146138905847,-3.258004846886087
1996-11-30,2171.800836551061,56.23617833218496,0.4252787638048733,1.2787722277618374,2229.7410658748126,57.94022932375167,-0.6845699894661057,0.7555735259971913,-0.534278309052215,-0.5667349992955782,-0.339130207115893,-0.15029168041427796
1996-12-31,2171.8147602165254,57.66090310334875,0.6259506046530776,3.2587091705716413,2233.3603230950994,61.54556287857348,2.9346872308203804,2.1802982971609826,-0.5203546435875138,1.4132019435142262,-0.13845836626768873,3.455041874407522
1997-01-31,2171.8425310925436,58.29611654268968,0.6975105834170824,6.567567195884414,2237.403725414535,65.56119432199117,6.978089550256195,2.8155117365019047,-0.4925837675694076,4.722059968826999,-0.06689838750368385,7.470673317825222
1997-02-28,2171.866768809763,58.860869599538134,0.732518453955425,8.353885312130574,2239.814042175387,67.94727336562414,9.388406311108218,3.3802647933503684,-0.4683460503503591,6.508378085073159,-0.031890516965341266,9.856752361458188
1997-03-31,2171.889645743774,59.698499693718944,1.0670170833522687,7.7102082786044,2240.3653707994495,68.47572505567561,9.939734935170923,4.217894887531174,-0.445469116339122,5.864701051546984,0.3026081124315023,10.385204051509662
1997-04-30,2171.9321634175203,61.46375054205404,1.998027583956679,6.169152186885794,2241.5630937304168,69.63093031289651,11.137457866138297,5.98314573586627,-0.40295144259265875,4.3236449598283775,1.2336186130359126,11.540409308730563
1997-05-31,2172.0206662776536,62.12746001965481,2.7431260984660137,3.8374850914183147,2240.728737487193,68.70807120953914,10.30310162291426,6.6468552134670364,-0.3144485824593074,1.9919778643608987,1.9787171275452475,10.617550205373185
1997-06-30,2172.1458152700257,61.64398063002988,3.0977305309671395,0.86041205053684,2237.7479384815597,65.60212321153386,7.32230261728103,6.163375823842112,-0.1892995900872961,-0.9850951765205755,2.3333215600463735,7.511602207367912
1997-07-31,2172.191668236487,58.41733921970062,1.3167514309813089,0.041449536521390454,2231.967208423691,59.77554018720332,1.5415725594120555,2.9367344135128493,-0.1434466236257055,-1.804057690536025,0.5523424600605424,1.685019183037369
1997-08-31,2172.2075721166807,58.565164229761834,0.6370439581748786,7.013016932576495e-05,2231.409850434787,59.20227831810604,0.9842145705081647,3.0845594235740648,-0.12754274343231517,-1.8454370968880898,-0.12736501274588777,1.11175731394009
1997-09-30,2172.2388766852782,58.956841025998486,0.5952882221031526,0.0018998148439107543,2231.792905748224,59.55402906294555,1.3672698839451187,3.476236219810718,-0.09623817483487314,-1.8436074122135049,-0.16912074881761374,1.4635080587796017
1997-10-31,2172.3121359812667,60.418430784962354,0.9031872291656334,0.121481160097809,2233.7552351554923,61.44309917422579,3.329599291213622,4.937825978774583,-0.022978878846611078,-1.7240260669596066,0.13877825824486711,3.3525781700598465
1997-11-30,2172.3895887091185,60.54637536389028,0.8393923512345574,0.5667841365092221,2234.3421405607523,61.952551851634055,3.916504696473656,5.065770557702502,0.05447384900516694,-1.2787230905481937,0.07498338031379113,3.8620308474681013
1997-12-31,2172.439404558728,60.70527722199981,0.7737722925285988,1.7128335287203464,2235.6312876019765,63.19188304324875,5.205651737697722,5.224672415812035,0.10428969861453713,-0.13267369833706888,0.009363321607832374,5.1013620390828
1998-01-31,2172.4652152403446,60.77351014976856,0.7453236428386975,2.881887343697972,2236.8659363766496,64.40072113630524,6.440300512370903,5.292905343580797,0.130100380231237,1.0363801166405562,-0.019085328082068906,6.310200132139286
1998-02-28,2172.473615073314,61.09617117503277,0.8386340754386881,4.08614182163418,2238.4945621454194,66.02094707210564,8.068926281140802,5.615566368845,0.13850021320072126,2.2406345945767647,0.07422510451792165,7.930426067939687
1998-03-31,2172.4794231345522,61.931496064264195,1.1823986667031394,4.764413558786241,2240.3577314243057,67.87830828975358,9.932095560026747,6.4508912580764255,0.14430827443873578,2.9189063317288255,0.41798969578237305,9.787787285587626
1998-04-30,2172.505420121737,63.3665902528911,2.1669143274286973,4.097752949915592,2242.136677651972,69.63125753023539,11.71104178769365,7.8859854467033275,0.17030526162384188,2.2522457228581767,1.402505356507931,11.540736526069438
1998-05-31,2172.55890075041,63.11960222206728,2.3645946948181993,2.010119638939612,2240.0532173062347,67.4943165558251,9.627581441956234,7.638997415879509,0.2237858902967068,0.1646124118821963,1.6001857238974329,9.403795551659142
1998-06-30,2172.61876322991,62.01055068192439,2.1455954732292843,0.3609335604831463,2237.135842945547,64.51707971563683,6.710207081268475,6.529945875736622,0.28364836979722363,-1.4845736665742693,1.3811865023085181,6.426558711470874
1998-07-31,2172.639840669582,59.726567897478944,1.1173647628272485,0.014223409984015445,2233.4979967398726,60.858156070290214,3.072360875593798,4.245963091291178,0.30472580946915484,-1.8312838170734,0.3529557919064822,2.767635066124262
1998-08-31,2172.635686088631,58.01515385770207,0.45425816644478806,3.4475265954576183e-07,2231.1050984575304,58.46941236889951,0.679462593251588,2.5345490515142983,0.30057122851764007,-1.845506882304756,-0.3101508044759782,0.37889136473356616
1998-09-30,2172.6214759524514,56.7124925417897,0.2493495788155375,0.0003336768926074485,2229.5836517499492,56.96217579749784,-0.8419841143296241,1.2318877356019282,0.286361092338088,-1.8451735501648079,-0.5150593921052288,-1.1283452066681066
1998-10-31,2172.6166700508024,57.35514761995304,0.2814330711662958,0.08137651533787296,2230.33462725726,57.7179572064572,-0.09100860701891844,1.8745428137652598,0.28155519068945123,-1.7641307117195426,-0.48297589975447053,-0.37256379770875114
1998-11-30,2172.6558930215783,60.28295733486261,0.5563557970273988,0.7610547594468089,2234.2562609129154,61.600367891336816,3.830625048636561,4.802352528674842,0.3207781614653028,-1.0844524676106067,-0.20805317389336753,3.50984688717087
1998-12-31,2172.732334631779,60.37588345517689,0.6379212012900394,0.9928816202522348,2234.7390209084983,62.00668627671917,4.313385044219419,4.895278648989126,0.3972197716658102,-0.8526256068051808,-0.12648776963072694,3.91616527255322
1999-01-31,2172.7797862768325,60.255456339258004,0.6320222336594071,1.9649816622993506,2235.6322465120493,62.85246023521676,5.20661064777048,4.774851533070237,0.44467141671929183,0.11947443524193507,-0.13238673726135922,4.761939231050815
1999-02-28,2172.795330299808,60.46636442181154,0.7128424088061612,3.352078912027084,2237.3266160424528,64.53128574264478,6.900980178174093,4.985759615623771,0.460215439694856,1.5065716849696689,-0.051566562114605065,6.440764738478838
1999-03-31,2172.791105008553,60.426314907678275,0.8324927615655646,3.26416059895121,2237.314073276748,64.52296826819504,6.888437412469236,4.945710101490501,0.45599014843975405,1.4186533718937944,0.06808379064479832,6.432447264029097
1999-04-30,2172.7798675472145,61.03657316839018,1.310986556295518,3.07909475776241,2238.2065220296627,65.4266544824481,7.780886165383734,5.55596836220241,0.4447526871011948,1.2335875307049946,0.5465775853747518,7.336133478282159
1999-05-31,2172.800470436537,62.83766476669745,2.3486293781539294,2.7203938313840363,2240.707158412773,67.90668797623542,10.281522548494143,7.3570599605096785,0.4653555764242809,0.8748866043266209,1.584220407233163,9.816166972069464
1999-06-30,2172.8644781707185,61.62135750008553,2.2546787807019366,0.6685744741774915,2237.409088925683,64.54461075496496,6.9834530614045685,6.140752693897764,0.5293633106051775,-1.176932752879924,1.4902698097811702,6.454089750799012
1999-07-31,2172.889147739553,58.963316403068035,1.2185098623991324,0.008915985250364092,2233.0798899902707,60.19074225071753,2.654254125991929,3.482711596880264,0.554032879439962,-1.8365912418070514,0.4541008914783661,2.1002212465515804
1999-08-31,2172.885931292067,58.180347734681185,0.6740917875784166,5.081234956660121e-07,2231.7403713224503,58.854440030383095,1.3147354581715098,2.699742928493417,0.5508164319539681,-1.84550671893392,-0.0903171833423498,0.7639190262171494
1999-09-30,2172.8911243034663,57.696028861543134,0.4876904517897077,0.0005161336884532971,2231.075359750487,58.184235447021294,0.6497238862086729,2.2154240553553612,0.5560094433529413,-1.8449910933689622,-0.2767185191310586,0.0937144428553425
1999-10-31,2172.892261952047,56.38896197142937,0.27802643849261105,0.005024217814561544,2229.564274579784,56.67201262773654,-0.861361284495051,0.9083571652415969,0.5571470919339796,-1.840483009242854,-0.4863825324281553,-1.4185083764294104
